conc (mg/l)	time	rpm	trans
6	1345.07	1000	90.69971
6	1350.17	1000	90.81012
6	1355.04	1000	90.61852
6	1360.13	1000	90.67481
6	1365.08	1000	90.75269
6	1370.11	1000	90.75012
6	1375.13	1000	90.96441
6	1380.07	1000	90.76422
6	1385.09	1000	90.82738
6	1390.12	1000	90.93176
6	1395.04	1000	90.74075
6	1400.09	1000	90.72938
6	1405.11	1000	90.66232
6	1410.13	1000	90.77248
6	1415.16	1000	90.77263
6	1420.12	1000	90.62431
6	1425.11	1000	90.94656
6	1430.13	1000	90.80656
6	1435.11	1000	90.68176
6	1440.05	1000	90.90828
6	1445.09	1000	90.79304
6	1450.11	1000	91.18788
6	1455.13	1000	90.98705
6	1460.08	1000	90.83726
6	1465.03	1000	90.85662
6	1470.07	1000	90.85664
6	1475.07	1000	90.95882
6	1480.09	1000	90.96624
6	1485.11	1000	90.85337
6	1490.06	1000	90.93773
6	1495.02	1000	90.79453
6	1500.19	1000	90.53164
6	1505.13	1000	90.25304
6	1510.09	1000	90.47639
6	1515.04	1000	90.38654
6	1520.06	1000	90.64196
6	1525.09	1000	90.45592
6	1530.19	1000	90.60685
6	1535.08	1000	90.68878
6	1540.08	1000	90.75068
6	1545.05	1000	90.98889
6	1550.12	1000	90.63985
6	1555.07	1000	90.66423
6	1560.09	1000	90.61989
6	1565.12	1000	90.39519
6	1570.16	1000	90.61467
6	1575.16	1000	90.76836
6	1580.04	1000	90.90573
6	1585.07	1000	90.65299
6	1590.01	1000	90.8666
6	1595.13	1000	90.69067
6	1600.19	1000	90.41433
6	1605.09	1000	90.50916
6	1610.03	1000	90.56891
6	1615.13	1000	90.57321
6	1620.08	1000	90.78901
6	1625.1	1000	90.42154
6	1630.2	1000	90.56225
6	1635.14	1000	90.44867
6	1640.03	1000	90.43221
6	1645.21	1000	90.89073
6	1650.14	1000	90.53376
6	1655.09	1000	90.49535
6	1660.11	1000	90.86635
6	1665.08	1000	90.93803
6	1670.03	1000	91.0364
6	1675.05	1000	90.78098
6	1680.07	1000	91.1266
6	1685.2	1000	91.10825
6	1690.03	1000	91.09869
6	1695.06	1000	90.88718
6	1700.08	1000	90.85459
6	1705.11	1000	90.75896
6	1710.13	1000	91.0807
6	1715.08	1000	91.03921
6	1720.11	1000	90.92175
6	1725.12	1000	90.91476
6	1730.15	1000	91.01552
6	1735.1	1000	91.07823
6	1740.12	1000	91.02869
6	1745.14	1000	90.98084
6	1750.1	1000	91.11277
6	1.24	1200	79.31451
6	5.05	1200	79.62565
6	10.01	1200	79.35725
6	15.03	1200	81.01949
6	20.09	1200	80.40215
6	25	1200	82.17435
6	30.3	1200	83.06278
6	34.97	1200	82.50024
6	40.1	1200	82.4313
6	45.26	1200	82.65601
6	50.07	1200	82.67268
6	55.19	1200	84.07394
6	60.01	1200	82.23077
6	65.22	1200	84.04707
6	70.12	1200	83.57772
6	75.27	1200	81.5374
6	80.13	1200	83.71844
6	84.97	1200	84.17651
6	90.08	1200	83.41813
6	95.1	1200	84.23045
6	99.96	1200	84.1272
6	105.31	1200	84.3894
6	109.98	1200	84.31422
6	115.12	1200	83.72171
6	120.16	1200	84.21791
6	125.09	1200	84.4311
6	130.11	1200	85.25304
6	135.25	1200	85.72668
6	140.08	1200	85.69923
6	145.2	1200	85.53681
6	150.14	1200	86.2159
6	154.96	1200	86.42172
6	160.17	1200	86.24759
6	164.99	1200	86.53566
6	169.92	1200	86.74629
6	175.36	1200	86.82906
6	180.08	1200	86.07436
6	185.29	1200	85.92381
6	190.28	1200	86.28773
6	195.01	1200	86.89856
6	200.2	1200	86.63248
6	205.01	1200	86.92972
6	210.2	1200	87.09285
6	214.97	1200	86.92638
6	220.24	1200	87.14815
6	225.02	1200	87.30193
6	230.05	1200	87.14214
6	235.05	1200	87.03313
6	240.06	1200	87.32131
6	244.97	1200	87.84718
6	249.9	1200	87.5775
6	255.01	1200	87.63441
6	260.09	1200	87.33484
6	264.91	1200	87.49436
6	270.07	1200	87.42894
6	275.1	1200	87.91847
6	280.05	1200	87.71124
6	284.99	1200	87.7905
6	290.07	1200	87.85179
6	295.12	1200	88.34754
6	299.92	1200	88.25374
6	305.07	1200	88.2269
6	310.08	1200	88.65614
6	314.91	1200	88.4979
6	320.01	1200	88.49057
6	325.09	1200	88.83167
6	330.05	1200	88.44436
6	335	1200	88.8154
6	340.02	1200	88.72045
6	345.1	1200	88.71082
6	349.93	1200	88.84053
6	355.07	1200	88.5687
6	360.09	1200	89.00597
6	365.11	1200	88.84679
6	370.09	1200	88.63432
6	374.96	1200	88.48109
6	380.11	1200	88.63813
6	385.09	1200	88.23604
6	390.04	1200	88.38921
6	394.99	1200	87.85681
6	400.01	1200	88.24938
6	404.95	1200	87.895
6	410.12	1200	87.96843
6	415	1200	88.07397
6	419.94	1200	88.52769
6	424.97	1200	88.58656
6	429.99	1200	88.18964
6	435.02	1200	88.23527
6	440.11	1200	87.96508
6	445.12	1200	88.77303
6	450.01	1200	88.70715
6	455.08	1200	88.87764
6	460.06	1200	88.79152
6	464.92	1200	88.83785
6	470.03	1200	88.80562
6	475.08	1200	89.2031
6	479.99	1200	89.46166
6	485.02	1200	89.25284
6	490.1	1200	89.45719
6	495.07	1200	89.36769
6	500.06	1200	89.57083
6	505.09	1200	89.50984
6	510.05	1200	89.406
6	515.06	1200	89.15637
6	520.03	1200	89.04498
6	525.05	1200	88.97686
6	530.06	1200	89.2253
6	535.02	1200	88.86131
6	539.96	1200	88.95499
6	545.1	1200	88.90336
6	550.01	1200	88.64233
6	555.04	1200	88.83203
6	560.12	1200	88.96558
6	565.07	1200	89.16946
6	570.03	1200	89.11547
6	575.13	1200	89.02007
6	580.13	1200	88.86959
6	584.96	1200	88.9136
6	590.09	1200	88.83644
6	595.14	1200	89.03056
6	600.03	1200	88.98428
6	605.1	1200	88.77412
6	610	1200	89.24754
6	614.95	1200	89.21497
6	620.1	1200	88.93188
6	624.99	1200	89.18573
6	630.02	1200	89.35965
6	634.96	1200	89.20663
6	640.06	1200	89.70729
6	645.01	1200	89.65276
6	650.03	1200	89.49097
6	655.12	1200	89.72295
6	660.13	1200	89.80153
6	665.07	1200	89.575
6	669.97	1200	89.32923
6	675.07	1200	89.39658
6	680.08	1200	89.20873
6	685.09	1200	89.30494
6	690.06	1200	89.30499
6	695.03	1200	89.2656
6	700.08	1200	89.41462
6	705.06	1200	89.18469
6	710.08	1200	89.14963
6	715.11	1200	89.30878
6	720.12	1200	89.59942
6	725.13	1200	88.99171
6	729.95	1200	89.26946
6	734.98	1200	89.47295
6	740	1200	89.22289
6	745.15	1200	89.30109
6	750.05	1200	89.62958
6	754.99	1200	89.47258
6	760.02	1200	89.41736
6	764.96	1200	89.65045
6	770.14	1200	89.86684
6	775.15	1200	89.9379
6	780.09	1200	89.86966
6	785.11	1200	89.71326
6	790.08	1200	89.91627
6	795.11	1200	90.03448
6	800.11	1200	89.95119
6	805.07	1200	89.82978
6	810.07	1200	89.8225
6	815.04	1200	90.09845
6	820.07	1200	89.96793
6	825.09	1200	89.72749
6	830.05	1200	89.90301
6	835.08	1200	89.85542
6	840	1200	89.69582
6	845.11	1200	89.54279
6	849.99	1200	89.49335
6	855.09	1200	89.72797
6	860.09	1200	89.45201
6	865.12	1200	89.28482
6	870.09	1200	89.57973
6	875.09	1200	89.76332
6	880.06	1200	89.59145
6	885.14	1200	89.72061
6	890.09	1200	89.87752
6	895.05	1200	89.8888
6	900.07	1200	89.54101
6	905.15	1200	89.36047
6	910.04	1200	89.70101
6	915.12	1200	89.82479
6	920.15	1200	89.91968
6	925.1	1200	89.68713
6	930.07	1200	89.80341
6	935.15	1200	89.96065
6	939.96	1200	89.97365
6	945	1200	89.89805
6	950.01	1200	90.04993
6	954.95	1200	90.22456
6	960.06	1200	90.03725
6	965.08	1200	89.77656
6	970.11	1200	89.93124
6	975.05	1200	89.59779
6	980.12	1200	89.71252
6	985.1	1200	89.60316
6	990.12	1200	89.54546
6	995.07	1200	89.61914
6	1000.09	1200	89.67693
6	1005.08	1200	89.43714
6	1009.98	1200	89.65393
6	1015.08	1200	89.73376
6	1020.18	1200	89.78313
6	1024.99	1200	89.95566
6	1030.11	1200	89.86761
6	1035.1	1200	89.92968
6	1040.13	1200	89.87374
6	1045.14	1200	89.99593
6	1050.17	1200	89.80526
6	1055.13	1200	89.95729
6	1060.05	1200	89.92287
6	1065.1	1200	89.70414
6	1069.97	1200	89.98216
6	1074.99	1200	89.78227
6	1080.09	1200	89.70717
6	1085.04	1200	90.08634
6	1090.06	1200	90.10923
6	1095.16	1200	89.98759
6	1100.16	1200	90.19908
6	1105.05	1200	90.10752
6	1110.08	1200	89.94599
6	1115.1	1200	89.88843
6	1120.09	1200	90.07414
6	1125.13	1200	90.01266
6	1130.09	1200	90.15956
6	1134.97	1200	89.88632
6	1140.12	1200	89.77302
6	1145.03	1200	90.11436
6	1149.97	1200	89.98862
6	1155.07	1200	90.27976
6	1160.15	1200	90.15524
6	1165.04	1200	89.88366
6	1170.07	1200	89.728
6	1175.09	1200	89.88026
6	1180.03	1200	89.92879
6	1185.06	1200	90.19341
6	1190.08	1200	90.29554
6	1195.19	1200	90.18197
6	1200.09	1200	90.01527
6	1205	1200	90.04016
6	1210.15	1200	90.34824
6	1215.04	1200	90.11133
6	1219.99	1200	90.10579
6	1225.13	1200	90.37676
6	1230.17	1200	90.32562
6	1234.99	1200	90.1452
6	1240.07	1200	90.1244
6	1245.05	1200	90.23336
6	1250.07	1200	90.0418
6	1255.09	1200	89.78857
6	1260.11	1200	90.08262
6	1265.1	1200	89.83696
6	1270.09	1200	89.83623
6	1275.03	1200	89.94363
6	1280.1	1200	89.95635
6	1285	1200	89.93547
6	1290.03	1200	90.06358
6	1295.13	1200	90.20158
6	1300.07	1200	90.04622
6	1305.17	1200	90.19282
6	1310.05	1200	90.13245
6	1315.11	1200	89.95793
6	1320.1	1200	90.10397
6	1325.12	1200	90.28125
6	1330.13	1200	90.22388
6	1335.03	1200	90.21986
6	1340.12	1200	90.23834
6	1345.07	1200	90.19204
6	1350.17	1200	90.2581
6	1355.04	1200	89.92242
6	1360.13	1200	90.18481
6	1365.08	1200	90.13206
6	1370.11	1200	90.27209
6	1375.13	1200	90.18793
6	1380.07	1200	90.46045
6	1385.09	1200	90.38938
6	1390.12	1200	90.32123
6	1395.04	1200	90.5934
6	1400.09	1200	90.39041
6	1405.11	1200	90.4514
6	1410.13	1200	90.50626
6	1415.16	1200	90.43769
6	1420.12	1200	90.40238
6	1425.11	1200	90.12599
6	1430.13	1200	90.14189
6	1435.11	1200	90.23175
6	1440.05	1200	90.36073
6	1445.09	1200	90.36194
6	1450.11	1200	90.34153
6	1455.13	1200	90.5155
6	1460.08	1200	90.37668
6	1465.03	1200	90.37749
6	1470.07	1200	90.42501
6	1475.07	1200	90.36103
6	1480.09	1200	90.34119
6	1485.11	1200	90.45312
6	1490.06	1200	90.31545
6	1495.02	1200	90.3618
6	1500.19	1200	90.44653
6	1505.13	1200	90.26585
6	1510.09	1200	90.34898
6	1515.04	1200	90.17022
6	1520.06	1200	90.5037
6	1525.09	1200	90.40336
6	1530.19	1200	90.57685
6	1535.08	1200	90.28646
6	1540.08	1200	90.47054
6	1545.05	1200	90.25604
6	1550.12	1200	90.30117
6	1555.07	1200	90.46522
6	1560.09	1200	90.51766
6	1565.12	1200	90.42703
6	1570.16	1200	90.33391
6	1575.16	1200	90.46201
6	1580.04	1200	90.11768
6	1585.07	1200	90.6633
6	1590.01	1200	90.29437
6	1595.13	1200	89.90681
6	1600.19	1200	90.23112
6	1605.09	1200	90.37771
6	1610.03	1200	90.29677
6	1615.13	1200	90.2622
6	1620.08	1200	90.33772
6	1625.1	1200	90.42706
6	1630.2	1200	90.2477
6	1635.14	1200	90.4358
6	1640.03	1200	90.27587
6	1645.21	1200	90.46262
6	1650.14	1200	90.13544
6	1655.09	1200	90.31372
6	1660.11	1200	90.36749
6	1665.08	1200	90.53607
6	1670.03	1200	90.14426
6	1675.05	1200	90.43999
6	1680.07	1200	90.47953
6	1685.2	1200	90.48835
6	1690.03	1200	90.41511
6	1695.06	1200	90.35076
6	1700.08	1200	90.37897
6	1705.11	1200	90.52583
6	1710.13	1200	90.39772
6	1715.08	1200	90.49714
6	1720.11	1200	90.3567
6	1725.12	1200	90.33585
6	1730.15	1200	90.32508
6	1735.1	1200	90.38847
6	1740.12	1200	90.31365
6	1745.14	1200	90.49515
6	1750.1	1200	90.52629
6	1.24	1500	81.43517
6	5.05	1500	80.1879
6	10.01	1500	81.15559
6	15.03	1500	81.33233
6	20.09	1500	82.71054
6	25	1500	81.30339
6	30.3	1500	81.65281
6	34.97	1500	84.25658
6	40.1	1500	84.85506
6	45.26	1500	83.98455
6	50.07	1500	84.07447
6	55.19	1500	83.94227
6	60.01	1500	85.67126
6	65.22	1500	86.13312
6	70.12	1500	87.74317
6	75.27	1500	87.91741
6	80.13	1500	87.51672
6	84.97	1500	86.89544
6	90.08	1500	87.96534
6	95.1	1500	88.35051
6	99.96	1500	88.21677
6	105.31	1500	88.76582
6	109.98	1500	88.35542
6	115.12	1500	88.36919
6	120.16	1500	88.55315
6	125.09	1500	88.37994
6	130.11	1500	88.64717
6	135.25	1500	88.13799
6	140.08	1500	88.55241
6	145.2	1500	88.72125
6	150.14	1500	88.63779
6	154.96	1500	89.02167
6	160.17	1500	87.69109
6	164.99	1500	87.55886
6	169.92	1500	88.27562
6	175.36	1500	89.26782
6	180.08	1500	89.34531
6	185.29	1500	89.13377
6	190.28	1500	87.95197
6	195.01	1500	88.60882
6	200.2	1500	88.39365
6	205.01	1500	88.37495
6	210.2	1500	88.83833
6	214.97	1500	89.32419
6	220.24	1500	90.36698
6	225.02	1500	90.25791
6	230.05	1500	89.67226
6	235.05	1500	89.57204
6	240.06	1500	89.44362
6	244.97	1500	88.99168
6	249.9	1500	89.5955
6	255.01	1500	89.5675
6	260.09	1500	89.84388
6	264.91	1500	90.0863
6	270.07	1500	90.09017
6	275.1	1500	90.05384
6	280.05	1500	90.22583
6	284.99	1500	90.03852
6	290.07	1500	90.23956
6	295.12	1500	90.06611
6	299.92	1500	90.08698
6	305.07	1500	90.36312
6	310.08	1500	90.50233
6	314.91	1500	90.46817
6	320.01	1500	90.50686
6	325.09	1500	90.69142
6	330.05	1500	90.01926
6	335	1500	90.41745
6	340.02	1500	90.34205
6	345.1	1500	90.36053
6	349.93	1500	90.38916
6	355.07	1500	90.4507
6	360.09	1500	90.27835
6	365.11	1500	90.69038
6	370.09	1500	90.80371
6	374.96	1500	90.88918
6	380.11	1500	90.74811
6	385.09	1500	90.8912
6	390.04	1500	90.78331
6	394.99	1500	90.55022
6	400.01	1500	90.87952
6	404.95	1500	90.80005
6	410.12	1500	90.275
6	415	1500	90.65195
6	419.94	1500	90.76085
6	424.97	1500	90.56899
6	429.99	1500	90.59579
6	435.02	1500	90.72952
6	440.11	1500	90.58858
6	445.12	1500	90.74014
6	450.01	1500	90.94367
6	455.08	1500	90.20928
6	460.06	1500	90.69278
6	464.92	1500	90.82888
6	470.03	1500	90.49297
6	475.08	1500	90.56429
6	479.99	1500	90.54884
6	485.02	1500	90.82367
6	490.1	1500	90.96457
6	495.07	1500	90.80653
6	500.06	1500	90.78442
6	505.09	1500	90.80441
6	510.05	1500	90.6175
6	515.06	1500	90.86732
6	520.03	1500	90.72006
6	525.05	1500	90.7279
6	530.06	1500	90.74574
6	535.02	1500	90.73141
6	539.96	1500	90.68005
6	545.1	1500	90.7113
6	550.01	1500	90.81634
6	555.04	1500	91.04364
6	560.12	1500	91.00131
6	565.07	1500	91.1667
6	570.03	1500	90.65109
6	575.13	1500	91.08549
6	580.13	1500	90.73192
6	584.96	1500	90.64694
6	590.09	1500	91.13579
6	595.14	1500	91.03172
6	600.03	1500	91.0631
6	605.1	1500	90.97222
6	610	1500	91.14601
6	614.95	1500	91.35979
6	620.1	1500	91.1865
6	624.99	1500	91.33888
6	630.02	1500	90.8713
6	634.96	1500	91.08157
6	640.06	1500	90.91309
6	645.01	1500	90.90495
6	650.03	1500	91.14123
6	655.12	1500	90.93458
6	660.13	1500	91.10992
6	665.07	1500	91.24306
6	669.97	1500	91.34882
6	675.07	1500	91.13319
6	680.08	1500	91.34476
6	685.09	1500	91.03612
6	690.06	1500	91.30124
6	695.03	1500	91.25751
6	700.08	1500	91.15986
6	705.06	1500	90.99012
6	710.08	1500	91.0163
6	715.11	1500	91.10902
6	720.12	1500	91.25182
6	725.13	1500	91.18484
6	729.95	1500	91.0271
6	734.98	1500	90.83077
6	740	1500	91.03632
6	745.15	1500	91.27787
6	750.05	1500	91.30491
6	754.99	1500	91.05156
6	760.02	1500	91.42584
6	764.96	1500	91.41428
6	770.14	1500	91.48096
6	775.15	1500	91.17709
6	780.09	1500	91.38936
6	785.11	1500	91.25531
6	790.08	1500	91.30234
6	795.11	1500	91.25504
6	800.11	1500	91.49035
6	805.07	1500	91.26961
6	810.07	1500	91.26765
6	815.04	1500	91.49766
6	820.07	1500	91.48093
6	825.09	1500	91.38799
6	830.05	1500	91.38339
6	835.08	1500	91.43336
6	840	1500	91.08977
6	845.11	1500	91.3885
6	849.99	1500	91.54615
6	855.09	1500	91.62907
6	860.09	1500	91.5218
6	865.12	1500	91.24672
6	870.09	1500	91.24953
6	875.09	1500	91.16191
6	880.06	1500	91.44322
6	885.14	1500	91.52295
6	890.09	1500	91.54536
6	895.05	1500	91.39556
6	900.07	1500	91.30634
6	905.15	1500	91.36613
6	910.04	1500	91.53821
6	915.12	1500	91.35728
6	920.15	1500	91.33807
6	925.1	1500	91.46193
6	930.07	1500	91.54108
6	935.15	1500	91.39307
6	939.96	1500	91.3465
6	945	1500	91.59786
6	950.01	1500	91.62531
6	954.95	1500	91.61734
6	960.06	1500	91.66835
6	965.08	1500	91.60574
6	970.11	1500	91.8167
6	975.05	1500	91.53001
6	980.12	1500	91.50886
6	985.1	1500	91.57853
6	990.12	1500	91.52064
6	995.07	1500	91.487
6	1000.09	1500	91.62609
6	1005.08	1500	91.55618
6	1009.98	1500	91.48547
6	1015.08	1500	91.58003
6	1020.18	1500	91.38936
6	1024.99	1500	91.58041
6	1030.11	1500	91.45929
6	1035.1	1500	91.56087
6	1040.13	1500	91.52117
6	1045.14	1500	91.51814
6	1050.17	1500	91.75056
6	1055.13	1500	91.51983
6	1060.05	1500	91.48254
6	1065.1	1500	91.63205
6	1069.97	1500	91.68903
6	1074.99	1500	91.6755
6	1080.09	1500	91.70311
6	1085.04	1500	91.66691
6	1090.06	1500	91.81764
6	1095.16	1500	91.68858
6	1100.16	1500	91.69565
6	1105.05	1500	91.41799
6	1110.08	1500	91.62758
6	1115.1	1500	91.788
6	1120.09	1500	91.58784
6	1125.13	1500	91.52802
6	1130.09	1500	91.79228
6	1134.97	1500	91.4929
6	1140.12	1500	91.60545
6	1145.03	1500	91.49774
6	1149.97	1500	91.69934
6	1155.07	1500	91.73882
6	1160.15	1500	91.67681
6	1165.04	1500	91.57574
6	1170.07	1500	91.62478
6	1175.09	1500	91.58086
6	1180.03	1500	91.56492
6	1185.06	1500	91.49402
6	1190.08	1500	91.63468
6	1195.19	1500	91.82466
6	1200.09	1500	91.70283
6	1205	1500	91.83601
6	1210.15	1500	91.94608
6	1215.04	1500	91.78278
6	1219.99	1500	91.68989
6	1225.13	1500	91.68204
6	1230.17	1500	91.64402
6	1234.99	1500	91.79362
6	1240.07	1500	91.82694
6	1245.05	1500	91.80054
6	1250.07	1500	91.66564
6	1255.09	1500	91.94881
6	1260.11	1500	91.80057
6	1265.1	1500	91.76345
6	1270.09	1500	91.80336
6	1275.03	1500	91.82401
6	1280.1	1500	91.75401
6	1285	1500	91.71767
6	1290.03	1500	91.88442
6	1295.13	1500	91.78591
6	1300.07	1500	91.69411
6	1305.17	1500	91.62785
6	1310.05	1500	91.57655
6	1315.11	1500	91.81278
6	1320.1	1500	91.69243
6	1325.12	1500	91.84
6	1330.13	1500	91.84201
6	1335.03	1500	91.68574
6	1340.12	1500	91.6291
6	1345.07	1500	91.74065
6	1350.17	1500	91.79128
6	1355.04	1500	91.89896
6	1360.13	1500	91.81786
6	1365.08	1500	91.77939
6	1370.11	1500	91.79752
6	1375.13	1500	91.82112
6	1380.07	1500	91.81693
6	1385.09	1500	91.7869
6	1390.12	1500	91.70727
6	1395.04	1500	91.86302
6	1400.09	1500	91.97414
6	1405.11	1500	91.96976
6	1410.13	1500	91.89977
6	1415.16	1500	91.77179
6	1420.12	1500	91.89194
6	1425.11	1500	91.77687
6	1430.13	1500	91.80441
6	1435.11	1500	91.93378
6	1440.05	1500	92.08076
6	1445.09	1500	91.95439
6	1450.11	1500	92.08311
6	1455.13	1500	92.12951
6	1460.08	1500	91.72857
6	1465.03	1500	91.7439
6	1470.07	1500	91.9066
6	1475.07	1500	91.63875
6	1480.09	1500	91.82706
6	1485.11	1500	92.12669
6	1490.06	1500	91.92505
6	1495.02	1500	92.04788
6	1500.19	1500	92.08047
6	1505.13	1500	91.92673
6	1510.09	1500	92.00677
6	1515.04	1500	91.91792
6	1520.06	1500	91.70362
6	1525.09	1500	91.87476
6	1530.19	1500	91.90161
6	1535.08	1500	92.06357
6	1540.08	1500	91.99804
6	1545.05	1500	92.01202
6	1550.12	1500	92.22687
6	1555.07	1500	92.05465
6	1560.09	1500	91.85368
6	1565.12	1500	92.03399
6	1570.16	1500	91.92143
6	1575.16	1500	91.9902
6	1580.04	1500	91.95047
6	1585.07	1500	92.02699
6	1590.01	1500	91.93559
6	1595.13	1500	92.01569
6	1600.19	1500	91.69714
6	1605.09	1500	91.81222
6	1610.03	1500	91.90129
6	1615.13	1500	91.7587
6	1620.08	1500	91.83583
6	1625.1	1500	91.95702
6	1630.2	1500	91.70026
6	1635.14	1500	91.82598
6	1640.03	1500	92.02106
6	1645.21	1500	91.96699
6	1650.14	1500	91.87007
6	1655.09	1500	92.04725
6	1660.11	1500	92.00288
6	1665.08	1500	92.04954
6	1670.03	1500	92.00487
6	1675.05	1500	91.9242
6	1680.07	1500	92.01777
6	1685.2	1500	92.08836
6	1690.03	1500	92.01264
6	1695.06	1500	91.92171
6	1700.08	1500	91.9871
6	1705.11	1500	92.05188
6	1710.13	1500	91.99232
6	1715.08	1500	91.94447
6	1720.11	1500	92.09035
6	1725.12	1500	92.0852
6	1730.15	1500	91.99062
6	1735.1	1500	92.14021
6	1740.12	1500	91.91134
6	1745.14	1500	92.15385
6	1750.1	1500	91.95702
6	1.24	1800	77.1819
6	5.05	1800	76.62035
6	10.01	1800	77.58121
6	15.03	1800	80.44209
6	20.09	1800	78.80418
6	25	1800	80.38181
6	30.3	1800	79.26628
6	34.97	1800	80.96477
6	40.1	1800	80.73016
6	45.26	1800	81.68141
6	50.07	1800	81.57661
6	55.19	1800	81.84409
6	60.01	1800	82.3114
6	65.22	1800	82.43949
6	70.12	1800	82.38567
6	75.27	1800	82.85446
6	80.13	1800	83.54202
6	84.97	1800	82.45307
6	90.08	1800	83.89841
6	95.1	1800	83.78245
6	99.96	1800	83.88188
6	105.31	1800	83.64784
6	109.98	1800	83.69167
6	115.12	1800	83.68353
6	120.16	1800	83.85104
6	125.09	1800	84.51449
6	130.11	1800	84.11522
6	135.25	1800	84.76963
6	140.08	1800	84.35483
6	145.2	1800	85.05847
6	150.14	1800	86.80291
6	154.96	1800	86.61051
6	160.17	1800	86.44225
6	164.99	1800	86.69051
6	169.92	1800	87.67588
6	175.36	1800	86.56503
6	180.08	1800	85.82742
6	185.29	1800	85.57923
6	190.28	1800	85.11633
6	195.01	1800	86.02792
6	200.2	1800	86.26842
6	205.01	1800	86.92422
6	210.2	1800	87.491
6	214.97	1800	86.96802
6	220.24	1800	86.44569
6	225.02	1800	86.55426
6	230.05	1800	86.70815
6	235.05	1800	86.07513
6	240.06	1800	86.35542
6	244.97	1800	86.95499
6	249.9	1800	87.41523
6	255.01	1800	87.49939
6	260.09	1800	86.76543
6	264.91	1800	86.52423
6	270.07	1800	86.6827
6	275.1	1800	86.16185
6	280.05	1800	86.02036
6	284.99	1800	86.34508
6	290.07	1800	86.7653
6	295.12	1800	86.50185
6	299.92	1800	86.37891
6	305.07	1800	86.38679
6	310.08	1800	86.3039
6	314.91	1800	86.31618
6	320.01	1800	86.74364
6	325.09	1800	87.29536
6	330.05	1800	87.24766
6	335	1800	86.92135
6	340.02	1800	86.45189
6	345.1	1800	86.48347
6	349.93	1800	86.92725
6	355.07	1800	86.97562
6	360.09	1800	87.38058
6	365.11	1800	87.35314
6	370.09	1800	87.4924
6	374.96	1800	86.90725
6	380.11	1800	87.35036
6	385.09	1800	87.29871
6	390.04	1800	87.34187
6	394.99	1800	86.96181
6	400.01	1800	87.20753
6	404.95	1800	87.23289
6	410.12	1800	87.62697
6	415	1800	87.49751
6	419.94	1800	87.47107
6	424.97	1800	87.3622
6	429.99	1800	87.16053
6	435.02	1800	87.17113
6	440.11	1800	87.10873
6	445.12	1800	87.21519
6	450.01	1800	87.8627
6	455.08	1800	87.58894
6	460.06	1800	87.66631
6	464.92	1800	87.53278
6	470.03	1800	87.75781
6	475.08	1800	87.38697
6	479.99	1800	87.33742
6	485.02	1800	87.44885
6	490.1	1800	87.59641
6	495.07	1800	87.69587
6	500.06	1800	87.69613
6	505.09	1800	87.68411
6	510.05	1800	87.73416
6	515.06	1800	87.07889
6	520.03	1800	87.54643
6	525.05	1800	87.35355
6	530.06	1800	87.51923
6	535.02	1800	87.45139
6	539.96	1800	87.65727
6	545.1	1800	87.44872
6	550.01	1800	87.94022
6	555.04	1800	87.75183
6	560.12	1800	87.58563
6	565.07	1800	87.66122
6	570.03	1800	87.73373
6	575.13	1800	87.86995
6	580.13	1800	87.80977
6	584.96	1800	87.79211
6	590.09	1800	87.74435
6	595.14	1800	87.88099
6	600.03	1800	87.97198
6	605.1	1800	87.60375
6	610	1800	87.55714
6	614.95	1800	88.00744
6	620.1	1800	87.99541
6	624.99	1800	87.95945
6	630.02	1800	87.83833
6	634.96	1800	88.02531
6	640.06	1800	87.90524
6	645.01	1800	87.87916
6	650.03	1800	88.0553
6	655.12	1800	87.95978
6	660.13	1800	87.78863
6	665.07	1800	87.90128
6	669.97	1800	87.81934
6	675.07	1800	87.84522
6	680.08	1800	87.89572
6	685.09	1800	87.85149
6	690.06	1800	88.06573
6	695.03	1800	88.00975
6	700.08	1800	88.12247
6	705.06	1800	87.9867
6	710.08	1800	88.0473
6	715.11	1800	88.05891
6	720.12	1800	88.03761
6	725.13	1800	88.04311
6	729.95	1800	88.3002
6	734.98	1800	88.01206
6	740	1800	88.28978
6	745.15	1800	88.23283
6	750.05	1800	88.33337
6	754.99	1800	88.1072
6	760.02	1800	88.23843
6	764.96	1800	87.86725
6	770.14	1800	88.05714
6	775.15	1800	88.36571
6	780.09	1800	88.16197
6	785.11	1800	88.06804
6	790.08	1800	88.1004
6	795.11	1800	88.12315
6	800.11	1800	87.88071
6	805.07	1800	87.77525
6	810.07	1800	87.97107
6	815.04	1800	88.26521
6	820.07	1800	88.20417
6	825.09	1800	88.19951
6	830.05	1800	88.44214
6	835.08	1800	88.39808
6	840	1800	88.12656
6	845.11	1800	88.09592
6	849.99	1800	88.30805
6	855.09	1800	88.17444
6	860.09	1800	88.21686
6	865.12	1800	88.14262
6	870.09	1800	88.39854
